,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"U(0, 1, 1, 0)",0.00252524692193,0.000465298966934,0.000474135699135,0.000482314438603,0.000489971914093,0.000497226429042,0.000504186588279,0.000510952188853,0.000517614812524,0.000524258272584,0.000530959202384,0.000537787237086,0.000544805749575,0.000552072238978
"U(0, 1, 1, 1)",0.00252524692193,0.000465298966934,0.000462000933754,0.000458783760231,0.000455628736579,0.00045252979868,0.00044948103112,0.000446476656209,0.000443511221229,0.000440579902082,0.000437678110734,0.000434802877022,0.000431951275284,0.000429120202959
"U(0, 1, 1, 2)",0.00252524692193,0.000465298966934,0.000464763556422,0.000464226066011,0.000463678787615,0.000463115232636,0.000462529702447,0.000461917233611,0.000461273534282,0.000460594931895,0.000459878301951,0.000459121046475,0.000458320994084,0.000457476354515
"U(0, 1, 2, 0)",0.00252524692193,0.000465298966934,0.000471962268144,0.000478050788772,0.000483610382586,0.000488685353991,0.000493316416643,0.000497540946388,0.000501393444461,0.000504905871475,0.000508108073476,0.000511027986952,0.000513691974511,0.000516125049573
"U(0, 1, 2, 1)",0.00252524692193,0.000465298966934,0.000472347652058,0.000477882829579,0.000482137086305,0.000485287003382,0.000487482480851,0.000488849777188,0.000489496425155,0.000489513294664,0.000488980164841,0.000487963052213,0.000486521422291,0.000484710123303
"U(0, 1, 2, 2)",0.00252524692193,0.000465298966934,0.000480191586258,0.00049346076044,0.000505287917737,0.000515820987374,0.000525189105,0.000533504774002,0.00054086671092,0.000547361359847,0.000553065888518,0.000558047585487,0.000562367446861,0.000566081403569
"U(0, 1, 3, 0)",0.00252524692193,0.000465298966934,0.000479533928127,0.000493046802289,0.00050589240272,0.000518117877517,0.000529765522069,0.000540873355941,0.000551475712451,0.000561603644587,0.000571285496901,0.000580547036597,0.000589412048071,0.000597902643189
"U(0, 1, 3, 1)",0.00252524692193,0.000465298966934,0.000478131146324,0.00048951573079,0.000499646025534,0.000508674036252,0.000516727899845,0.00052391465244,0.000530324818793,0.00053603449606,0.000541110052869,0.000545606794325,0.000549574201535,0.000553057469128
"U(0, 1, 3, 2)",0.00252524692193,0.000465298966934,0.00048985742691,0.000512953203498,0.000534740954861,0.000555345907288,0.000574875547691,0.000593421735906,0.000611063749525,0.00062786983586,0.000643900292886,0.000659206927135,0.000673836448861,0.000687831619222
"U(0, 2, 0, 0)",0.00252524692193,0.000465298966934,0.000452005656155,0.00043931870803,0.000427202774634,0.000415626105487,0.000404560582962,0.000393981315316,0.00038386612547,0.000374195192749,0.000364950596813,0.000356116108073,0.000347676833956,0.000339618982137
"U(0, 2, 0, 1)",0.00252524692193,0.000465298966934,0.00044414439096,0.000424600304322,0.000406458487616,0.000389557786939,0.000373761316589,0.000358953792222,0.000345036925261,0.00033192749136,0.000319552277676,0.000307850251455,0.000296766370529,0.000286249893745
"U(0, 2, 0, 2)",0.00252524692193,0.000465298966934,0.000455125485178,0.000445411089397,0.00043611685427,0.000427208732119,0.000418656460018,0.000410433145348,0.000402514815898,0.000394880095867,0.000387509793523,0.00038038672586,0.00037349534583,0.000366821510766
"U(0, 2, 1, 0)",0.00252524692193,0.000465298966934,0.000450119933951,0.000435671935042,0.000421901217718,0.000408761174133,0.000396209901354,0.000384209689473,0.000372726503256,0.00036172961446,0.000351191100125,0.000341085700453,0.000331390296784,0.000322083627641
"U(0, 2, 1, 1)",0.00252524692193,0.000465298966934,0.000451011559492,0.000437378366748,0.000424350741955,0.00041188502589,0.000399942321777,0.000388487974849,0.000377490978061,0.000366923535448,0.000356760576527,0.000346979404995,0.000337559385734,0.00032848168503
"U(0, 2, 1, 2)",0.00252524692193,0.000465298966934,0.000459499590494,0.000453749288809,0.000448050428749,0.000442404727918,0.000436813661245,0.000431278480713,0.000425800237222,0.000420379791947,0.000415017853614,0.000409714951015,0.000404471503737,0.00039928784151
"U(0, 2, 2, 0)",0.00252524692193,0.000465298966934,0.000450912819763,0.000437180484805,0.000424055433148,0.00041149635495,0.000399466045502,0.000387930989703,0.000376860898666,0.000366228374976,0.000356008478471,0.000346178552738,0.000336717820427,0.000327607139043
"U(0, 2, 2, 1)",0.00252524692193,0.000465298966934,0.000442823517335,0.000422004466889,0.000402640999854,0.000384574458044,0.000367669274477,0.000351810391805,0.000336899036657,0.000322850820439,0.000309591242505,0.000297057229535,0.000285191825238,0.000273942647488
