,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(1, 0, 1, 0, 2, 2)",215039,204179,205192,206105,206925,207652,208656,209614,210477,211247,211927,212698,213713,214627,215447
"Z(1, 0, 1, 0, 3, 0)",215039,409366,412562,415708,418815,421875,424906,427909,430883,433826,436739,439632,442496,445330,448148
"Z(1, 0, 1, 0, 3, 1)",215039,187513,188283,189273,190194,191033,191800,192499,193411,194342,195192,195968,196669,197297,197861
"Z(1, 0, 1, 0, 3, 2)",215039,391688,393580,395547,397436,399239,400974,402642,404241,405827,407453,409017,410512,411937,413303
"Z(1, 0, 1, 1, 0, 0)",215039,156191,156811,157795,158699,159507,160229,160869,161428,161910,162317,162655,162923,163124,163264
"Z(1, 0, 1, 1, 0, 1)",215039,155317,157101,158507,159583,160364,160888,161184,161275,161179,160916,160506,159958,159286,158505
"Z(1, 0, 1, 1, 0, 2)",215039,149554,148190,146805,145403,143984,142555,141116,139670,138216,136755,135292,133824,132353,130883
"Z(1, 0, 1, 1, 1, 0)",215039,218776,219921,220986,221977,222890,223734,224757,225738,226647,227486,228259,228963,229935,230849
"Z(1, 0, 1, 1, 1, 1)",215039,153671,153915,154096,154220,154286,154302,154269,154189,154061,153888,153675,153418,153119,152784
"Z(1, 0, 1, 1, 1, 2)",215039,169722,170523,171252,171925,172860,173727,174525,175256,175919,176516,177052,177772,178462,179088
"Z(1, 0, 1, 1, 2, 0)",215039,228035,229121,230312,231442,232508,233517,234472,235371,236283,237259,238182,239049,239859,240619
"Z(1, 0, 1, 1, 2, 1)",215039,153682,154137,154459,154665,154765,154774,154701,154553,154335,154055,153719,153329,152890,152408
"Z(1, 0, 1, 1, 2, 2)",215039,228942,230181,231322,232371,233326,234198,235253,236401,237457,238423,239306,240102,240812,241576
